Algorithm,Seed,Round,Accuracy,F1_Score,AUC,MAE
PQ-FL (Proposed),2,88,85.69643085995604,0.8347697364860596,0.8762143615254648,0.07682781770436699
PQ-FL (Proposed),2,89,86.30877527163152,0.8298964704773912,0.8741745039750515,0.07822721674177285
PQ-FL (Proposed),2,90,86.5858054983415,0.8382163880532593,0.8804801911821876,0.07348704064067217
PQ-FL (Proposed),2,91,86.58290496714388,0.8321195087942534,0.8795879319335926,0.06849328982809481
PQ-FL (Proposed),2,92,86.61165613253651,0.8453539904586337,0.8775281300191751,0.07030223165963378
PQ-FL (Proposed),2,93,87.76923000999662,0.8572399219157049,0.8924049430968138,0.06408181942281678
PQ-FL (Proposed),2,94,86.58016271065647,0.8383614970752484,0.884769134645707,0.07311727779637332
PQ-FL (Proposed),2,95,87.48587801957443,0.8407954196346813,0.8911295769759034,0.07205356217509537
PQ-FL (Proposed),2,96,86.60772289750739,0.8406466996519787,0.879962810262776,0.0735303635980703
PQ-FL (Proposed),2,97,85.8967938375376,0.8403564530419364,0.869126762600827,0.07546801950689502
PQ-FL (Proposed),2,98,87.71303154380331,0.8463026535500807,0.8963302775592822,0.07022130747142533
PQ-FL (Proposed),2,99,87.52106453784056,0.8554498851207294,0.8870022011204225,0.06389833223654676
PQ-FL (Proposed),2,100,86.81078846176226,0.8492285137654743,0.8815913278176466,0.0751276094969814
PQ-FL (Proposed),2,101,86.98383588742708,0.8426493316956833,0.8825399468528475,0.06724826457956151
PQ-FL (Proposed),2,102,86.62508699991456,0.8487397224815253,0.8852558254217728,0.07632515448700654
PQ-FL (Proposed),2,103,88.12174360559219,0.8567098637350784,0.8923567855494907,0.06196486032210998
PQ-FL (Proposed),2,104,88.15961488979454,0.8457163387466783,0.8935515963294708,0.060769459878676664
PQ-FL (Proposed),2,105,87.62849268964773,0.8402202298626061,0.893137052282031,0.07174497305410252
PQ-FL (Proposed),2,106,88.0588224754106,0.852471952254517,0.8933537145182953,0.06337710160086135
PQ-FL (Proposed),2,107,88.22308571361704,0.8507459689831879,0.893646273152877,0.0606563057548797
PQ-FL (Proposed),2,108,88.30505327636428,0.8604259706990458,0.8998968291655406,0.06811167081785728
PQ-FL (Proposed),2,109,87.69910417423507,0.8440761842285834,0.8921204515411226,0.06916864762550802
PQ-FL (Proposed),2,110,87.97895678393247,0.8437782966182,0.8982940829035835,0.061893883273247415
PQ-FL (Proposed),2,111,88.00415635129735,0.8562779249620854,0.8928808802113947,0.0601864875867267
PQ-FL (Proposed),2,112,87.67803103675737,0.8429984787178276,0.8958308495468047,0.0710055518980076
PQ-FL (Proposed),2,113,87.75998600265564,0.8412822271564355,0.8945880623318972,0.0675368766777968
PQ-FL (Proposed),2,114,88.10344958776787,0.8606019522524816,0.8945391781884822,0.05968431181192399
PQ-FL (Proposed),2,115,87.35446794060951,0.8367410083141916,0.8860521492419295,0.06868672851406347
PQ-FL (Proposed),2,116,87.35386426662781,0.8502098316810441,0.8933978309315485,0.06780761513077406
PQ-FL (Proposed),2,117,88.6075994410967,0.8640596725363502,0.8965146327902965,0.06556487332914512
PQ-FL (Proposed),2,118,87.31754661967511,0.8442098623452751,0.8869424983863747,0.06918116378316802
PQ-FL (Proposed),2,119,88.4029410126307,0.8472027621990521,0.9019471564388795,0.06334311657869952
PQ-FL (Proposed),2,120,86.8572865961215,0.8472795769347451,0.8820806247933143,0.06689721419341506
PQ-FL (Proposed),2,121,88.16812031061978,0.86161228948506,0.8990383112282166,0.06599040677560619
PQ-FL (Proposed),2,122,88.5327943721551,0.8548377188214852,0.8957231159554057,0.059416957181418574
PQ-FL (Proposed),2,123,87.88091105090751,0.8501709748872299,0.8903710362974877,0.06285004704840899
PQ-FL (Proposed),2,124,87.31803020271529,0.8458043616857004,0.88761962469939,0.07172657030675722
PQ-FL (Proposed),2,125,88.66110976603458,0.862005402412562,0.902659439402674,0.06636719742961686
PQ-FL (Proposed),2,126,88.13384035743579,0.8476509584513447,0.8936077389368432,0.06004616597469568
PQ-FL (Proposed),2,127,87.72629772355573,0.8550082204709467,0.8924426820913557,0.06929866244118317
PQ-FL (Proposed),2,128,87.97598115533512,0.8541642533630532,0.8921201343974919,0.06803917810155805
PQ-FL (Proposed),2,129,88.1648804728071,0.849740929156724,0.8974680632733708,0.05968471555563735
PQ-FL (Proposed),2,130,87.4030080934104,0.8506231114887615,0.888387781912108,0.07021495570704116
PQ-FL (Proposed),2,131,87.7508150909033,0.8544588745805235,0.8927791391103165,0.06837871551216151
PQ-FL (Proposed),2,132,88.3116544548841,0.8579487617460052,0.8986603582149431,0.06643768649899706
PQ-FL (Proposed),2,133,88.20175163301026,0.8577307878457333,0.8932513260952473,0.06268590907222628
PQ-FL (Proposed),2,134,86.99231852954478,0.846092353275715,0.8807001189919931,0.07024811614139778
PQ-FL (Proposed),2,135,88.17347441972262,0.8485215980837528,0.893283617720876,0.06887498370592199
PQ-FL (Proposed),2,136,87.93487816499268,0.8477000080488302,0.8908190191638627,0.06260405504732783
PQ-FL (Proposed),2,137,87.77220498913191,0.8595985360157316,0.8906454813767062,0.06585246100180532
PQ-FL (Proposed),2,138,87.82311433276165,0.8557231094957709,0.8930853219062307,0.06676546836739126
PQ-FL (Proposed),2,139,86.27359053056057,0.8377693233687471,0.8728136975660864,0.07733008763767399
PQ-FL (Proposed),2,140,89.22165537117633,0.8561228207114948,0.9117725893217565,0.054562361656654366
PQ-FL (Proposed),2,141,88.68305151756044,0.8687933435092056,0.9033438596908091,0.0661247130852692
PQ-FL (Proposed),2,142,88.07924364860445,0.8509893788364562,0.8916341388012967,0.06306107233201594
PQ-FL (Proposed),2,143,88.61217384695026,0.8677493758509384,0.9049803075538833,0.06391208829311774
PQ-FL (Proposed),2,144,88.31157529620411,0.863748946711497,0.8964159257076949,0.059268780537468285
PQ-FL (Proposed),2,145,87.95576587124803,0.8595241027777362,0.8994402784397749,0.0694187587548474
PQ-FL (Proposed),2,146,88.33813125827564,0.8529627476920311,0.9000858385240452,0.060262147386345555
PQ-FL (Proposed),2,147,89.29288042639425,0.873936056013035,0.9042829546540123,0.05769959341415007
PQ-FL (Proposed),2,148,88.52697950279689,0.8561421188011189,0.897923442894302,0.0613291756408996
PQ-FL (Proposed),2,149,88.31633404545858,0.8484715448009277,0.8995331658593784,0.06019529981354004
PQ-FL (Proposed),2,150,88.2964436343908,0.8524292893820796,0.8934947636053466,0.0663477822541417
PQ-FL (Proposed),2,151,87.77419007923382,0.851644523347177,0.8888096504211664,0.07071461229771075
PQ-FL (Proposed),2,152,89.23112353157813,0.8734526633608956,0.9043293401104852,0.06290290898867246
PQ-FL (Proposed),2,153,88.29936252118983,0.8616018176782858,0.8998903876499633,0.06009369835156504
PQ-FL (Proposed),2,154,88.17779208417585,0.8445184680367472,0.897495790593992,0.06558883603066908
PQ-FL (Proposed),2,155,88.62828849843812,0.8679688737109084,0.9021848153070675,0.05912749254788985
PQ-FL (Proposed),2,156,88.30683495042823,0.8628975084716051,0.9029000639449264,0.05942486974949654
PQ-FL (Proposed),2,157,87.91440694633665,0.8612302017175816,0.8901625971720635,0.0664465611199727
PQ-FL (Proposed),2,158,88.17478284676051,0.8604465206492791,0.8999538514598784,0.06278817651407481
PQ-FL (Proposed),2,159,88.81194572583433,0.8598274386100558,0.9033709818456455,0.056426641367169295
PQ-FL (Proposed),2,160,88.3937548221213,0.848880636547525,0.8950075931858258,0.061531332312126236
PQ-FL (Proposed),2,161,88.7529368321458,0.8657365439486285,0.902424679345603,0.0613913033687765
PQ-FL (Proposed),2,162,87.59925081355816,0.8460223414691177,0.8920829754989975,0.0719318007091558
PQ-FL (Proposed),2,163,87.8911753583103,0.8611931333649594,0.8982572678741312,0.06895135677522932
PQ-FL (Proposed),2,164,89.6132315197318,0.8758834236915692,0.9100019759894774,0.059645395231022115
PQ-FL (Proposed),2,165,87.77313743011126,0.8529800491590592,0.897170478409814,0.0660280498740811
PQ-FL (Proposed),2,166,88.15417657792716,0.855603982199172,0.899009141694558,0.06779456162853399
PQ-FL (Proposed),2,167,87.2970644054992,0.8366653945710543,0.8909283914338397,0.06608124621652522
PQ-FL (Proposed),2,168,87.35955503383565,0.8390160112035233,0.8902662388472088,0.06388551883217525
PQ-FL (Proposed),2,169,88.12572920008051,0.8526517576918374,0.8947154347297321,0.06126157678052108
PQ-FL (Proposed),2,170,88.53214026754972,0.8673480633138171,0.9042817592175303,0.06549987782650432
PQ-FL (Proposed),2,171,88.87346058957652,0.8627726633455025,0.9086664227501916,0.06317008748037305
PQ-FL (Proposed),2,172,87.58885959465854,0.8499177023004562,0.8881746268541845,0.06640190455325601
PQ-FL (Proposed),2,173,89.03698337864554,0.8528446315282887,0.9099408460183749,0.06478436151730106
PQ-FL (Proposed),2,174,86.8485698889923,0.8393952142899705,0.8797401847587537,0.07248771420381968
PQ-FL (Proposed),2,175,88.05478019074502,0.8545665455564182,0.8978691414332926,0.06602355863871437
PQ-FL (Proposed),2,176,87.73520497320808,0.8429352714492702,0.8926933993440642,0.06775257047226954
PQ-FL (Proposed),2,177,88.33630508170053,0.8475893435261903,0.9000452871488278,0.06468713830005142
PQ-FL (Proposed),2,178,87.60427531559101,0.8498586292067375,0.8896707506244752,0.07160144649755494
PQ-FL (Proposed),2,179,87.47869552543823,0.844191751110601,0.8892535337034514,0.07133995179101854
PQ-FL (Proposed),2,180,87.54669371164587,0.8500696763776866,0.8869013914027165,0.062372679675574395
PQ-FL (Proposed),2,181,88.1886759701462,0.848479588322878,0.8978716073221976,0.06343497036351627
PQ-FL (Proposed),2,182,87.79101685622503,0.8526070585982253,0.8937761283872409,0.06400891782146612
PQ-FL (Proposed),2,183,88.58786441266528,0.8636662571688711,0.9020552590719075,0.058810922439051234
PQ-FL (Proposed),2,184,87.71662981729257,0.8473886635638654,0.89599818451145,0.06732756782074395
PQ-FL (Proposed),2,185,88.30218275967735,0.8470146054346278,0.899290053088281,0.061896284024465606
PQ-FL (Proposed),2,186,88.96708953868057,0.8668179527489024,0.9004901965032186,0.06387695024776811
PQ-FL (Proposed),2,187,87.89258203644125,0.8414556189269027,0.8925818219434493,0.06737546105187439
PQ-FL (Proposed),2,188,87.28506952122427,0.8381963152767103,0.8869630997945939,0.06837309390956416
PQ-FL (Proposed),2,189,87.7443809799341,0.8563877252482427,0.8923679174740969,0.06200525252844309
PQ-FL (Proposed),2,190,88.09059064588243,0.8571449350270789,0.9003595740309062,0.059550824642363505
PQ-FL (Proposed),2,191,87.52447924245683,0.8572309472592323,0.8914266795897909,0.06692993305132294
PQ-FL (Proposed),2,192,88.78590178851393,0.8566735836844133,0.8987068046654785,0.06065468092222248
PQ-FL (Proposed),2,193,87.92249479848579,0.8457245451160652,0.8938991142394874,0.0668481620234878
PQ-FL (Proposed),2,194,88.65523713103724,0.8523486221950138,0.9027838765396489,0.06119455690759696
PQ-FL (Proposed),2,195,87.59644097162199,0.8544020258617616,0.8866661308433115,0.0686481700081402
PQ-FL (Proposed),2,196,87.36511905572699,0.8472333771726936,0.8842521939052382,0.06811839577445866
PQ-FL (Proposed),2,197,88.84295984169654,0.8692144958826669,0.9028190880897045,0.05927402333958512
PQ-FL (Proposed),2,198,88.00099235284169,0.8459351501247004,0.893622982539982,0.06771719017159976
PQ-FL (Proposed),2,199,87.80599320689886,0.8417105136208209,0.894678478447814,0.06694216370295422
PQ-FL (Proposed),2,200,87.94793964785023,0.8513914718766911,0.8903500256375346,0.06356646114582667
Vanilla FedAvg,3,1,20.748506263919925,0.19614914463025382,0.5,0.40019526419128293
Vanilla FedAvg,3,2,22.361791094322136,0.21096410052713896,0.5,0.39529252446166
Vanilla FedAvg,3,3,22.281601730988424,0.20980666654245436,0.5,0.39077098003852306
Vanilla FedAvg,3,4,23.2144110212432,0.20835178662682502,0.5,0.39274618770534897
Vanilla FedAvg,3,5,22.998996945518776,0.21265352978994723,0.5,0.38959205597545976
Vanilla FedAvg,3,6,24.572851428176264,0.22333668029300105,0.5,0.38378425383674397
Vanilla FedAvg,3,7,24.37991867326307,0.2354653044663321,0.5,0.38012978256368635
Vanilla FedAvg,3,8,25.815898774607852,0.2438920220566992,0.5,0.3808287329367685
Vanilla FedAvg,3,9,26.221064462632853,0.24665168322136516,0.5,0.37600563454886604
Vanilla FedAvg,3,10,27.845784670514288,0.27143853350308733,0.5,0.36803165483309414
Vanilla FedAvg,3,11,28.31307182906917,0.263519505560794,0.5,0.36725136834322697
Vanilla FedAvg,3,12,29.29880943590363,0.28522889280592645,0.5,0.35843318773904825
Vanilla FedAvg,3,13,29.546961804573073,0.2834117745083036,0.5,0.3555751548851423
Vanilla FedAvg,3,14,30.22972592625192,0.2848898066188439,0.5,0.3568311452172523
Vanilla FedAvg,3,15,31.7435175466309,0.2930515923636656,0.5,0.34981923472666815
Vanilla FedAvg,3,16,32.34667448923066,0.3034852865210594,0.5,0.341356105882073
Vanilla FedAvg,3,17,34.42114260505506,0.32371092937366314,0.5,0.3372813118701454
Vanilla FedAvg,3,18,35.07666268232641,0.32900890243197917,0.5,0.32570554254127243
Vanilla FedAvg,3,19,35.94159097448293,0.3518624893962737,0.5,0.3214188439084378
Vanilla FedAvg,3,20,36.38894766307413,0.3395457339138901,0.5,0.3230495506362321
Vanilla FedAvg,3,21,38.22731656146253,0.3676781239645512,0.5,0.3118554763509076
Vanilla FedAvg,3,22,38.48708982311518,0.3661508905909972,0.5,0.3135176189084294
Vanilla FedAvg,3,23,40.19458763713487,0.3919287058357044,0.5,0.3059196021037673
Vanilla FedAvg,3,24,41.004406518909434,0.398199943644286,0.5,0.29765350904759014
Vanilla FedAvg,3,25,41.357636176852715,0.3989233354052697,0.5,0.2963420713478764
Vanilla FedAvg,3,26,43.65221291873242,0.42038288883168967,0.5,0.2885119302142462
Vanilla FedAvg,3,27,44.48535848469794,0.4359492376466304,0.5,0.2854961593554746
Vanilla FedAvg,3,28,45.03355970188388,0.4400460921273234,0.5,0.27829744506965465
Vanilla FedAvg,3,29,46.10423638119855,0.44664591186626657,0.5,0.27564025567415995
Vanilla FedAvg,3,30,47.86550892698857,0.46204738816798324,0.5,0.2642977782956864
Vanilla FedAvg,3,31,48.33957904605652,0.4576599952856575,0.5,0.260983665398567
Vanilla FedAvg,3,32,49.62291410534927,0.4762861991947283,0.5121799811610684,0.25916792604683275
Vanilla FedAvg,3,33,51.03314656258424,0.4909107382849195,0.5209732969954285,0.2533361636876827
Vanilla FedAvg,3,34,51.539475935536124,0.4987880530681235,0.5305405468282631,0.2463485907880224
Vanilla FedAvg,3,35,52.785430010517466,0.510536741136395,0.5433696114091371,0.23780650955945562
Vanilla FedAvg,3,36,54.04162339972262,0.5181460611653625,0.5532357662785037,0.23871713803333783
Vanilla FedAvg,3,37,54.92014227093653,0.5319746351524474,0.5622476031576101,0.23119484362080292
Vanilla FedAvg,3,38,56.76081325456746,0.5484653028477543,0.5830113381135484,0.22234979057684595
Vanilla FedAvg,3,39,57.19179701621711,0.5494383894183617,0.5870467671178811,0.21953522824496616
Vanilla FedAvg,3,40,57.596368392816515,0.544864604799426,0.5942525733620102,0.21729342547769204
Vanilla FedAvg,3,41,59.28588901763881,0.5728903068465299,0.6052674224456598,0.2106966037884931
Vanilla FedAvg,3,42,61.02512908484453,0.5939924103184298,0.6204242691377019,0.20274196835634406
Vanilla FedAvg,3,43,61.0913425542771,0.5834457169466184,0.6284749835032182,0.20207234643435054
Vanilla FedAvg,3,44,61.96726502354228,0.6067083038717984,0.638882881231428,0.1978489280162769
Vanilla FedAvg,3,45,62.969481944232115,0.6112610258434699,0.6466724327440899,0.18723857141438652
Vanilla FedAvg,3,46,64.06496721857297,0.6267783264703429,0.650951725840683,0.1804100827466999
Vanilla FedAvg,3,47,63.46825304525565,0.6104962010460823,0.648292683642931,0.18408628834340726
Vanilla FedAvg,3,48,65.76610090164854,0.6347777646931525,0.676361666088897,0.17398458992205176
Vanilla FedAvg,3,49,66.60702588547542,0.6494822203261257,0.6779868044380082,0.1731405087084293
Vanilla FedAvg,3,50,67.10730611055955,0.6496033270467139,0.6843139546952263,0.16468654520440834
Vanilla FedAvg,3,51,67.34713166991212,0.6547861696083276,0.6916005231550216,0.17007299298278442
Vanilla FedAvg,3,52,68.15565833267348,0.6503523439208366,0.6934689979292772,0.16102277439578855
Vanilla FedAvg,3,53,70.62690854468921,0.6737947095293018,0.7200001270615488,0.1561930959754106
Vanilla FedAvg,3,54,70.41320482321585,0.6867361303932157,0.7185822483466467,0.1527562009024613
Vanilla FedAvg,3,55,71.66770243518762,0.6953144772007226,0.7312812085370345,0.14669276505489842
Vanilla FedAvg,3,56,71.27763426088953,0.6787837009148883,0.7315140197539084,0.1508063719921131
Vanilla FedAvg,3,57,72.73534368705822,0.7050040309398091,0.7391897481266693,0.14080693215869153
Vanilla FedAvg,3,58,72.32445080961533,0.7026116077333999,0.7390234623213825,0.14422729841174026
Vanilla FedAvg,3,59,72.8367817969415,0.7068621947994488,0.7467288005637518,0.14318030722972797
Vanilla FedAvg,3,60,74.09183751817287,0.7221448804891312,0.7525607264851198,0.13381162340477015
Vanilla FedAvg,3,61,73.64547835189475,0.7098492956090285,0.7472772698767877,0.13316116040707912
Vanilla FedAvg,3,62,75.68865792562622,0.7263156362417288,0.7702344687442503,0.1256149266832795
Vanilla FedAvg,3,63,75.3903723542435,0.7245882722199317,0.7646734923419191,0.13147846719422032
Vanilla FedAvg,3,64,75.33135073584006,0.7191168906835556,0.7704384426584927,0.1317537150317916
Vanilla FedAvg,3,65,75.91022559655948,0.7305069136345703,0.7769491161328418,0.12429270164924967
Vanilla FedAvg,3,66,76.2340109174965,0.727153721819107,0.7738222126329617,0.1257163856826914
Vanilla FedAvg,3,67,77.42048484201887,0.7489343538422627,0.7879309158746528,0.11870961215773007
Vanilla FedAvg,3,68,77.31221803765854,0.7511760307614795,0.7909447086836358,0.1146760026766078
Vanilla FedAvg,3,69,77.83215118105065,0.7550837207013412,0.7964544068485285,0.11912528394400793
Vanilla FedAvg,3,70,78.46895264867659,0.7590103146161353,0.8018560286577495,0.10954615234363996
Vanilla FedAvg,3,71,79.2209677460623,0.7595234933553341,0.8033183719011889,0.10467121665303732
Vanilla FedAvg,3,72,79.24831379641628,0.764818670477704,0.8111568596718675,0.10413141037770036
Vanilla FedAvg,3,73,79.77254487554364,0.7654956522512307,0.8079997280655136,0.11068779283840481
Vanilla FedAvg,3,74,79.51605029932799,0.7608761581150013,0.8064922926328283,0.110797025038654
Vanilla FedAvg,3,75,79.85352708207475,0.7750442171546089,0.8136992563360362,0.10487139289622961
Vanilla FedAvg,3,76,80.48124734121411,0.7882284572549173,0.8241467705876352,0.1032107951174672
Vanilla FedAvg,3,77,79.62996184789102,0.7743018861908052,0.8104379491188906,0.11078180936115177
Vanilla FedAvg,3,78,80.79684035775404,0.7719685511080202,0.8268355209321161,0.09948528729310024
Vanilla FedAvg,3,79,80.90063309421967,0.7804068670397282,0.825621556013557,0.09594554431778822
Vanilla FedAvg,3,80,80.77156551499047,0.7862566964377741,0.8276404845656954,0.105034147481882
Vanilla FedAvg,3,81,81.37270477876623,0.7914747809840055,0.8304763599460661,0.09621605626742237
Vanilla FedAvg,3,82,81.12675183017764,0.78556749844028,0.827089433996676,0.10132562356512519
Vanilla FedAvg,3,83,81.49069623837163,0.7983268596994934,0.82517045568296,0.10148378129881698
Vanilla FedAvg,3,84,81.47919617953546,0.7867323329803623,0.8296009599491347,0.09687280013340707
Vanilla FedAvg,3,85,81.78511075886016,0.7965680601841925,0.8321994779459186,0.09774280529132601
Vanilla FedAvg,3,86,82.53959976850304,0.8023113431761119,0.8417364533354785,0.09622705359380995
Vanilla FedAvg,3,87,82.46909477205824,0.8003111602530422,0.8359933206769405,0.0975146456542327
Vanilla FedAvg,3,88,81.96607220844807,0.7978806155113469,0.8337830613350089,0.09100263121957726
Vanilla FedAvg,3,89,82.2763492009765,0.7984282303529183,0.8423953565839216,0.09391185231282342
Vanilla FedAvg,3,90,82.76819062168684,0.7995686415727684,0.8402165589735796,0.0869763146372909
Vanilla FedAvg,3,91,82.06397923832787,0.7868004282166288,0.8362286503746367,0.09682653928786103
Vanilla FedAvg,3,92,83.48184091755002,0.8031704894336434,0.8473341178369398,0.08971818323739397
Vanilla FedAvg,3,93,83.84266278651685,0.8151159794704397,0.8529907986637819,0.08294212971138618
Vanilla FedAvg,3,94,83.14762370798186,0.8076817050303766,0.8417807928389494,0.09181437149224016
Vanilla FedAvg,3,95,83.17661090972979,0.8145682297689725,0.8434747206493105,0.08519576771246992
Vanilla FedAvg,3,96,83.4662579502189,0.8010111676609366,0.8523558506334938,0.0887911181602582
Vanilla FedAvg,3,97,83.80424880801367,0.8185131954176996,0.8530579532207119,0.0813058888197112
Vanilla FedAvg,3,98,83.57062480563498,0.8189112022688829,0.8461791796758548,0.08838736785663011
Vanilla FedAvg,3,99,83.89026493451951,0.8196464331693796,0.8556899383679921,0.08378520328790873
Vanilla FedAvg,3,100,83.00612805496768,0.7944672243767541,0.8495701354485559,0.08954966366205931
Vanilla FedAvg,3,101,83.91268665896322,0.8164074702856402,0.8531452709534364,0.08923409854311869
Vanilla FedAvg,3,102,84.00934347058183,0.8092720310302023,0.8503950441271293,0.08551142690186093
Vanilla FedAvg,3,103,84.16200983229618,0.811932578720952,0.855724158958665,0.08547197358503061
Vanilla FedAvg,3,104,83.98147981193614,0.8065976798392449,0.8520203093680591,0.08876733030910923
Vanilla FedAvg,3,105,84.11309090860242,0.8064636518515519,0.8513135405659374,0.08341033178714707
Vanilla FedAvg,3,106,83.87218476417733,0.8033101051383071,0.8580965206559342,0.0892822013068068
Vanilla FedAvg,3,107,83.66973185107861,0.818195956209888,0.853275275691239,0.09133184518021006
Vanilla FedAvg,3,108,84.13730489009271,0.8164370977298903,0.8541378537959214,0.08367741437545122
Vanilla FedAvg,3,109,83.84626718263883,0.8118558934563476,0.8527153921213145,0.0864116697682242
Vanilla FedAvg,3,110,83.43037186065504,0.804230381542128,0.8461801055148069,0.09262249637769679
Vanilla FedAvg,3,111,84.17248681640913,0.8232440058620613,0.8556768834120314,0.0836018850511818
Vanilla FedAvg,3,112,83.62976951713895,0.8010546824742844,0.8499017627092101,0.08689052442671426
Vanilla FedAvg,3,113,83.50856235837887,0.8012580675268599,0.8525763803674077,0.0869348893259359
Vanilla FedAvg,3,114,83.41574910661222,0.802992586475384,0.8512359027216239,0.09085503548393174
Vanilla FedAvg,3,115,84.05514637002376,0.810929082850538,0.8576101881286396,0.0866422425594274
Vanilla FedAvg,3,116,83.16651589667494,0.8007883217504028,0.8474273346197286,0.0892994620443929
Vanilla FedAvg,3,117,83.75501972738726,0.8190896142113293,0.8571732491029629,0.08134175888323464
Vanilla FedAvg,3,118,83.40146302081901,0.8057793376690009,0.8440476231189482,0.08449244722140763
Vanilla FedAvg,3,119,84.62954751447732,0.817064898810017,0.8580491112881561,0.08142075264822674
Vanilla FedAvg,3,120,84.97289704103,0.8180143804915723,0.8664707851496676,0.08316974919599357
Vanilla FedAvg,3,121,84.36633812988337,0.8239388851585563,0.8564445737372917,0.08690924937510879
Vanilla FedAvg,3,122,84.73017040040618,0.8187508802229932,0.8616683132230876,0.08157913380123107
Vanilla FedAvg,3,123,84.59066863121241,0.8201366168853843,0.8634772315697246,0.08510772519990348
Vanilla FedAvg,3,124,84.47843932145386,0.8095789683859178,0.8614760968729713,0.07779468570342593
Vanilla FedAvg,3,125,83.67918073211422,0.8168478652270384,0.8522000748529945,0.08873093671401859
Vanilla FedAvg,3,126,85.11382992646658,0.8151301343020632,0.8637500653663366,0.08287225828952001
Vanilla FedAvg,3,127,84.59667628476981,0.8235794660587507,0.8604915485957507,0.0816067489514719
Vanilla FedAvg,3,128,84.28358925957195,0.8212583615393093,0.8607355379438411,0.08302822144305953
Vanilla FedAvg,3,129,84.90034356314882,0.8159866621284907,0.8675598071297328,0.07631743505015574
Vanilla FedAvg,3,130,84.37619664595312,0.8258097233821207,0.8606554173985481,0.08403777666596757
Vanilla FedAvg,3,131,84.73577427983535,0.8148581545051444,0.8596367762554367,0.0832760353353658
Vanilla FedAvg,3,132,84.45833285917358,0.8209762019604508,0.8555413932819087,0.08671321937620614
Vanilla FedAvg,3,133,84.83551110287706,0.8174599408144935,0.8664485883951791,0.07659298298321
Vanilla FedAvg,3,134,85.08345213921447,0.8297398397890551,0.8684642087395891,0.07767952520857586
Vanilla FedAvg,3,135,85.02957204398798,0.8255542294449046,0.8607640685740552,0.08419785419559539
Vanilla FedAvg,3,136,84.05387790720837,0.8040459062963795,0.856980933057341,0.08820630917251246
Vanilla FedAvg,3,137,84.60484867757633,0.8191945854995502,0.8616984754160402,0.0833928005730894
Vanilla FedAvg,3,138,84.81561838945801,0.8233617996369408,0.86807408940875,0.08337466775019374
Vanilla FedAvg,3,139,84.79986327977403,0.8178666653919325,0.8593974334166579,0.08328811081085641
Vanilla FedAvg,3,140,84.4553606092103,0.8194645727544675,0.8638804568048967,0.07869750921848899
Vanilla FedAvg,3,141,85.32828815238815,0.8321991455337163,0.8725503295261794,0.07856408676252613
Vanilla FedAvg,3,142,84.93230500717702,0.8148471158676422,0.8607582720353703,0.07880782781232352
Vanilla FedAvg,3,143,84.1018656409665,0.8216481511603421,0.8571529109310315,0.08901995334392473
Vanilla FedAvg,3,144,84.40824204494812,0.8230725537076118,0.8565400398593749,0.08741433891240066
Vanilla FedAvg,3,145,84.722582298834,0.815413675690532,0.8623861530011382,0.07824855650500565
Vanilla FedAvg,3,146,84.40148127760528,0.8204463439426694,0.856888050153509,0.07936884382141263
Vanilla FedAvg,3,147,85.09604805710043,0.8139659608154624,0.8609873670958242,0.07800562291584949
Vanilla FedAvg,3,148,84.51165458400664,0.8200200687228482,0.8573422991555082,0.08170153193170972
Vanilla FedAvg,3,149,84.62152861432484,0.8273976190458596,0.8595745347469509,0.0858953872054485
Vanilla FedAvg,3,150,84.00485613823166,0.8156050394739212,0.8534344960225982,0.08851600529551717
Vanilla FedAvg,3,151,84.065193435954,0.8225805835723076,0.856078622273513,0.07972287260984379
Vanilla FedAvg,3,152,84.74132875744367,0.8236760124033349,0.8656176924255272,0.08555346413042704
Vanilla FedAvg,3,153,83.95760721440524,0.8175195221648145,0.8501996044439049,0.0851514088722583
Vanilla FedAvg,3,154,84.30004962804526,0.8171269931893614,0.8587835751999563,0.08465068211350171
Vanilla FedAvg,3,155,84.98350580538602,0.8296091753417076,0.8608555292190299,0.08266385232205567
Vanilla FedAvg,3,156,84.86068137334878,0.8209570364637022,0.8635885029264038,0.07641558988863284
Vanilla FedAvg,3,157,84.43325110811412,0.8075363574162538,0.8641830462638994,0.08321000854220742
Vanilla FedAvg,3,158,84.8346464442632,0.8211533941634993,0.8593760880918834,0.08021893851314622
Vanilla FedAvg,3,159,85.31602692024687,0.8209753088333845,0.8678612506181562,0.08050503592638801
Vanilla FedAvg,3,160,84.53992058652774,0.8226095097077866,0.8602836061845399,0.07779053342093119
Vanilla FedAvg,3,161,84.43087589884574,0.8201520668950921,0.8599278709132222,0.07834811383581257
Vanilla FedAvg,3,162,85.3040004333626,0.83334500523332,0.8715864965111446,0.07720913960788042
Vanilla FedAvg,3,163,84.62211632086165,0.8249180791151818,0.8597822493917577,0.08542026122709798
Vanilla FedAvg,3,164,84.91194237336882,0.8303642889360616,0.8630235116784708,0.07792593399049269
Vanilla FedAvg,3,165,83.95453405265593,0.8134894914845677,0.8520926313992198,0.08887570622176591
Vanilla FedAvg,3,166,83.76279650844606,0.8050670066432486,0.8478616188469944,0.08419135192066579
Vanilla FedAvg,3,167,84.58392732325153,0.8287977607373577,0.8628490348327155,0.07852212324224914
Vanilla FedAvg,3,168,84.56437267326365,0.8135533912493078,0.864920226994205,0.08369113318609257
